title,body,rating,review,sentiment,clean_review,char_count,word_count,sentence_count,avg_word_length,unique_word_count,stopword_count,exclamation_count,question_count,uppercase_word_count,vader_score,emoji_list,emoji_count,noun_count,verb_count,adj_count
"Minor lag in UI ,Noticed.","This device is awesome if u get it under 10,000.I got it @9,998.There is a miner lag in UI and it gets heat up (not quickly)if u use it for gaming.Camera is outstandingDisplay is goodSound is goodLooks is goodProcesser is avg(as we know😑)And last not the least - Battery is like a big MONSTER.Lasts upto 2.5 days .",4,"Minor lag in UI ,Noticed. This device is awesome if u get it under 10,000.I got it @9,998.There is a miner lag in UI and it gets heat up (not quickly)if u use it for gaming.Camera is outstandingDisplay is goodSound is goodLooks is goodProcesser is avg(as we know😑)And last not the least - Battery is like a big MONSTER.Lasts upto 2.5 days .",positive,minor lag ui notic devic awesom u get got miner lag ui get heat quickli u use game camera outstandingdisplay goodsound goodlook goodprocess avg know last least batteri like big monster last upto day,340,63,7,4.412698412698413,48,25,0,0,3,0.4215,['😑'],1,16,5,7
Display quality is poor,Display is worse. Very much unlike Samsung. I thought the first product had some display issues so I returned and got another one. But display itself is made like that,2,Display quality is poor Display is worse. Very much unlike Samsung. I thought the first product had some display issues so I returned and got another one. But display itself is made like that,negative,display qualiti poor display wors much unlik samsung thought first product display issu return got anoth one display made like,191,34,3,4.647058823529412,29,14,0,0,2,0.0387,[],0,6,6,3
Samsung purcahse is totally wastage of money,"Pathetic experience  with Samsung.Really samsung is zero in Android...I will not recommend any one to buy the Samsung brand phones ....It's a wastage of money 💰....I have brought 3 phones of Samsung brand,and in all phones there is hanging ,phone heating ,net slow 🐌 and bugs issue .  frequently",1,"Samsung purcahse is totally wastage of money Pathetic experience  with Samsung.Really samsung is zero in Android...I will not recommend any one to buy the Samsung brand phones ....It's a wastage of money 💰....I have brought 3 phones of Samsung brand,and in all phones there is hanging ,phone heating ,net slow 🐌 and bugs issue .  frequently",negative,samsung purcahs total wastag money pathet experi samsung realli samsung zero android recommend one buy samsung brand phone wastag money brought phone samsung brand phone hang phone heat net slow bug issu frequent,340,56,5,5.053571428571429,45,19,0,0,1,-0.7013,"['💰', '🐌']",2,17,5,3
Over-all 3star.,CAMERA APP IS POOR. I INSTALL OTHER CAMERA APP.PHONE IS SLOW.BETTRY IS GOOD.ADVANCE LOCK OPTION IS BED.USE FINGERPRINT OPTION.,3,Over-all 3star. CAMERA APP IS POOR. I INSTALL OTHER CAMERA APP.PHONE IS SLOW.BETTRY IS GOOD.ADVANCE LOCK OPTION IS BED.USE FINGERPRINT OPTION.,neutral,star camera app poor instal camera app phone slow bettri good advanc lock option bed use fingerprint option,142,21,7,5.809523809523809,17,6,0,0,19,-0.5904,[],0,3,1,3
Not to buy it poor battery.,Nothing so important in this mobile. No need to buy if you having a mobile to use. Get some other make or model.Not a poor Battery. Laggy in use if two apps are open.Every time it self on Location without permission by default program,1,Not to buy it poor battery. Nothing so important in this mobile. No need to buy if you having a mobile to use. Get some other make or model.Not a poor Battery. Laggy in use if two apps are open.Every time it self on Location without permission by default program,negative,buy poor batteri noth import mobil need buy mobil use get make model poor batteri laggi use two app open everi time self locat without permiss default program,262,50,6,4.26,42,23,0,0,0,-0.8559,[],0,15,4,5
Monster is here to impress you,"In budget segment it is amazing phone with good camera ,remarkable battery and OneUi has no comparison in software and by look it look smart only issue is it is slightly bulky and think but monster battery in mind it is good phone ,if anyone purchase this phone it will not drawback for him/her",5,"Monster is here to impress you In budget segment it is amazing phone with good camera ,remarkable battery and OneUi has no comparison in software and by look it look smart only issue is it is slightly bulky and think but monster battery in mind it is good phone ,if anyone purchase this phone it will not drawback for him/her",positive,monster impress budget segment amaz phone good camera remark batteri oneui comparison softwar look look smart issu slightli bulki think monster batteri mind good phone anyon purchas phone drawback,325,60,0,4.433333333333334,44,29,0,0,0,0.8934,[],0,14,7,7
Samsung m12...The monster in smartphones...😉,"This is the best smartphone in budget smartphones. The camera quality and clarity of samsung m12 is very good. Battery life 6000mh isvery powerfull it will stand for long life. Fingerprint reader is also good, it will give fingerprint reader at power button which gives it classy and unique look. Overall it is outstanding smartphone in low budget.",5,"Samsung m12...The monster in smartphones...😉 This is the best smartphone in budget smartphones. The camera quality and clarity of samsung m12 is very good. Battery life 6000mh isvery powerfull it will stand for long life. Fingerprint reader is also good, it will give fingerprint reader at power button which gives it classy and unique look. Overall it is outstanding smartphone in low budget.",positive,samsung monster smartphon best smartphon budget smartphon camera qualiti clariti samsung good batteri life mh isveri powerful stand long life fingerprint reader also good give fingerprint reader power button give classi uniqu look overal outstand smartphon low budget,393,63,7,5.253968253968254,51,23,0,0,0,0.9571,['😉'],1,23,3,9
Very nice and excellent performance.,I like this phoneI m using this phone and no issues in this  phone.Some people are saying  hang phone.But it is no hang and I love It performance,5,Very nice and excellent performance. I like this phoneI m using this phone and no issues in this  phone.Some people are saying  hang phone.But it is no hang and I love It performance,positive,nice excel perform like phonei use phone issu phone peopl say hang phone hang love perform,182,33,3,4.484848484848484,26,17,0,0,2,0.8849,[],0,8,5,2
Camera quality is ordinary,Camera quality does not meet the standard as described in features. Being 48 mega pixel camera does not click good quality pictures also the colours of camera clicked pics are very dull. Front camera is of worst quality.,3,Camera quality is ordinary Camera quality does not meet the standard as described in features. Being 48 mega pixel camera does not click good quality pictures also the colours of camera clicked pics are very dull. Front camera is of worst quality.,neutral,camera qualiti ordinari camera qualiti meet standard describ featur mega pixel camera click good qualiti pictur also colour camera click pic dull front camera worst qualiti,247,42,3,4.904761904761905,32,15,0,0,0,-0.859,[],0,15,4,5
Only plus good battery,"I have samsung a50, comparing the camera quality this M12 is dull and poor inspite this being quad camera setup. Only this battery life is good. And provided the budget can't complain much. But still there are many good camera quality smart phones available in this range. Advice you all to check in person and then order the device",3,"Only plus good battery I have samsung a50, comparing the camera quality this M12 is dull and poor inspite this being quad camera setup. Only this battery life is good. And provided the budget can't complain much. But still there are many good camera quality smart phones available in this range. Advice you all to check in person and then order the device",neutral,plu good batteri samsung compar camera qualiti dull poor inspit quad camera setup batteri life good provid budget complain much still mani good camera qualiti smart phone avail rang advic check person order devic,355,63,4,4.650793650793651,49,26,0,0,2,0.8383,[],0,16,9,9
Camera is not good and screen is not clear cause of lcd screen not amoled. I had very bad experience,Main cause is lcd screen in this costOther brand give very much better options. I had very bad experience with Samsung M12. Why Samsung has made this with lcd,3,Camera is not good and screen is not clear cause of lcd screen not amoled. I had very bad experience Main cause is lcd screen in this costOther brand give very much better options. I had very bad experience with Samsung M12. Why Samsung has made this with lcd,neutral,camera good screen clear caus lcd screen amol bad experi main caus lcd screen costoth brand give much better option bad experi samsung samsung made lcd,259,49,3,4.3061224489795915,31,22,0,0,3,-0.8401,[],0,13,5,6
